index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSSTU1,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,medium_bullish,weak_bullish,SNO
2013-07-31,0340.HK,1.25,1.3300000429153442,1.100000023841858,1.190000057220459,1.1843780279159546,17193200.0,0.0,0.0,0.9081805102005758,0.7434310060762065,0.6767272589481171,0.7779349325127793,1.14742290788929,False,False,True,False,0.2300000190734863,0.0508333345254262,0.0762500017881393,HL,HLLHLL,1.2599999904632568,2013-08-01,1.4299999475479126,2013-08-05,1.0499999523162842,-0.17,0.4600000083446502,0.4600000083446502,BY1-2013/07/16,False,False,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,340.HK
2007-01-16,0341.HK,14.5,14.68000030517578,13.399999618530272,14.5,7.205069541931152,802000.0,0.0,0.0,13.76190281914751,13.643833446473504,13.471569041429904,13.000044325055288,11.832628572603085,True,True,True,False,1.2800006866455078,0.3013333002726235,0.4519999504089353,HL,HLLHLL,14.600000381469728,2007-01-17,13.34000015258789,2007-01-29,13.279999732971191,-0.09,12.199999809265137,12.199999809265137,BY1-2006/12/11,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,341.HK
2020-04-22,0341.HK,14.68000030517578,14.800000190734863,14.300000190734863,14.619999885559082,11.6550874710083,1069700.0,0.0,0.0,14.815765256799772,14.77788125471442,15.56173725356567,16.9826594508882,18.95486568643969,False,False,False,False,0.5,0.4986667633056637,0.7480001449584956,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2020/03/20,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,341.HK
2020-04-29,0341.HK,16.0,16.200000762939453,15.65999984741211,16.0,12.755224227905272,3463062.0,0.0,0.0,15.283690314387364,15.033683093327078,15.53986225083353,16.834571481604666,18.816175530143195,False,False,False,False,0.5400009155273438,0.5120001475016271,0.7680002212524407,LH,LHHLHH,15.220000267028809,2020-05-04,16.420000076293945,2020-05-05,16.459999084472656,0.08,14.239999771118164,12.600000381469728,TP1-2020/03/20,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,341.HK
2023-10-06,0345.HK,9.979999542236328,10.0,9.420000076293944,9.539999961853027,9.20814037322998,710000.0,0.0,0.0,9.587567629726673,9.704286566684148,10.10717130023007,10.955609150204031,12.619556812376254,False,False,False,False,0.5799999237060565,0.270000164325421,0.4050002464881316,HL,HLLHLL,9.869999885559082,2023-10-11,9.489999771118164,2023-10-16,9.3100004196167,-0.06,8.789999961853027,8.789999961853027,BY1-2023/09/25,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,345.HK
2024-02-19,0345.HK,6.679999828338623,6.71999979019165,6.28000020980835,6.380000114440918,6.169179439544678,1954000.0,0.0,0.0,6.357947447461378,6.496205638553846,7.03717188518807,7.973694844220705,10.109288286386748,False,False,False,False,0.4399995803833008,0.2794444561004638,0.4191666841506958,HL,HLHHHL,7.559999942779541,2024-03-06,7.150000095367432,2024-03-07,7.110000133514404,-0.06,6.159999847412109,5.949999809265137,BY1-2024/02/02,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,345.HK
2024-02-21,0345.HK,6.53000020980835,6.78000020980835,6.449999809265137,6.690000057220459,6.468935966491699,1381142.0,0.0,0.0,6.443915275039438,6.515740449993078,7.0044481825199005,7.92025323216427,10.05374999091243,False,False,False,False,0.3300004005432129,0.2682352907517377,0.4023529361276065,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2024/02/02,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,345.HK
2024-02-29,0345.HK,6.900000095367432,7.210000038146973,6.900000095367432,7.139999866485596,6.904065608978272,2559826.0,0.0,0.0,6.764113294323311,6.668907344842046,6.975847950805432,7.80113001657747,9.904291761195609,False,False,False,False,0.309999942779541,0.2417647137361414,0.3626470706042121,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2024/02/02,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,345.HK
2024-03-06,0345.HK,7.199999809265137,7.559999942779541,7.199999809265137,7.519999980926514,7.271508693695068,1714814.0,0.0,0.0,7.071800217321261,6.862707058225352,7.023224835951664,7.762070231805976,9.821997441749104,False,False,False,False,0.3600001335144043,0.25,0.375,HH,HHHLHH,7.110000133514404,2024-03-07,7.429999828338623,2024-03-11,7.690000057220459,0.08,6.159999847412109,5.949999809265137,TP3-2024/02/02,False,False,False,False,False,False,True,False,False,False,False,0.0,0.0,0.0,False,,,345.HK
2009-02-12,0347.HK,6.07692289352417,6.107691764831543,5.676922798156738,5.692306995391846,4.2656354904174805,62632350.0,0.0,0.0,6.098711317340552,6.083564141895871,5.946238021289513,6.335375850110144,8.639220462764726,False,False,True,False,0.4307689666748047,0.3736263683864047,0.5604395525796071,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2009/01/19,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,347.HK
2009-03-02,0347.HK,4.900000095367432,4.900000095367432,4.65384578704834,4.853846073150635,3.637319803237915,34680594.0,0.0,0.0,5.351371628009887,5.619967751779324,5.753014117715694,6.14869907867616,8.349403350027572,False,False,False,False,0.2461543083190918,0.2759614288806915,0.4139421433210373,LL,LLLHHL,5.676922798156738,2009-03-05,4.984614849090576,2009-03-09,4.946153163909912,-0.13,4.65384578704834,4.65384578704834,CL1-2009/01/19,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,347.HK
2016-09-12,0347.HK,3.1307690143585205,3.1307690143585205,3.0,3.061537981033325,2.419771194458008,24196875.0,0.0,0.0,3.072056830905468,3.0199719288925624,2.9460979869366257,2.865883232198779,2.9316393708996062,False,True,True,False,0.1307690143585205,0.0733333428700765,0.1100000143051147,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2016/08/17,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,347.HK
2016-09-22,0347.HK,3.223076105117798,3.269229888916016,3.1230759620666504,3.153846025466919,2.492729663848877,14459380.0,0.0,0.0,3.080125041992283,3.040504567081075,2.972553044463908,2.890044952809394,2.938013456663496,False,True,True,False,0.1461539268493656,0.0876924991607666,0.13153874874115,HH,HHLLLH,2.8538460731506348,2016-10-03,3.07692289352417,2016-10-06,3.0923070907592773,0.08,2.8615379333496094,2.8615379333496094,TP1-2016/08/17,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,347.HK
2024-10-09,0347.HK,1.590000033378601,1.6200000047683716,1.4299999475479126,1.440000057220459,1.440000057220459,35673650.0,0.0,0.0,1.509479513370163,1.3701928002474326,1.273214180395568,1.2744897947242195,1.4604312796020804,False,False,True,False,0.1900000572204589,0.0831249877810477,0.1246874816715716,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2024/08/30,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,347.HK
2025-11-18,0347.HK,2.2300000190734863,2.2300000190734863,2.0899999141693115,2.119999885559082,2.119999885559082,20259200.0,0.0,0.0,2.1957896684929525,2.1898038324105698,2.182128390240736,2.1090815980681503,1.901793404819975,True,True,True,False,0.1400001049041748,0.062857116971697,0.0942856754575455,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/10/27,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,347.HK
2025-12-09,0347.HK,1.9700000286102293,1.9700000286102293,1.8799999952316284,1.8899999856948853,1.8899999856948853,8441555.0,0.0,0.0,1.9799795773141744,2.0315160831353145,2.091508446011128,2.07639372514737,1.9110872755597827,False,False,False,False,0.0900000333786008,0.052499957382679,0.0787499360740185,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2025/10/27,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,347.HK
2004-07-16,0035.HK,1.39090895652771,1.39090895652771,1.2818180322647097,1.318181037902832,0.4287645220756531,19429579.0,0.0,0.0,1.385638498252748,1.3326101923301892,1.2909409675250194,1.2925525456669134,1.1350495159631284,False,False,True,False,0.1090909242630002,0.059999656677246,0.0899994850158691,HL,HLHHHL,1.5272719860076904,2004-07-23,1.4363629817962646,2004-08-03,1.39090895652771,-0.09,1.2272720336914062,1.0727269649505615,BY1-2004/06/14,True,True,True,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,35.HK
2004-07-23,0035.HK,1.5181809663772583,1.5272719860076904,1.454545021057129,1.4727269411087036,0.4790339469909668,16873054.0,0.0,0.0,1.4116269891590456,1.3577598963467268,1.3072753038714262,1.3008109115885305,1.1421328798883492,True,True,True,False,0.0727269649505615,0.0612117846806843,0.0918176770210266,HH,HHHLLH,1.39090895652771,2004-08-03,1.4818179607391355,2004-08-04,1.490908980369568,0.07,1.2818180322647097,1.2272720336914062,TP1-2004/06/14,True,True,True,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,35.HK
2020-03-31,0035.HK,2.5545449256896973,2.572726964950561,2.400000095367432,2.5454540252685547,1.6590867042541504,3885818.0,0.0,0.0,2.5333621656070022,2.6600232775875474,2.8642563830044003,3.00706042822523,3.1619972732538195,False,False,False,False,0.172726869583129,0.0937063694000244,0.1405595541000367,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2020/03/20,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,35.HK
2006-07-07,0354.HK,1.090000033378601,1.090000033378601,1.090000033378601,1.090000033378601,1.0326303243637085,40000.0,0.0,0.0,1.0831571726887892,1.0815144768174914,1.102176643617404,1.0966738372168243,1.0336110229849502,False,False,False,False,0.0,0.0400000028312205,0.0600000042468308,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2006/06/22,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,354.HK
2017-07-31,0354.HK,4.289999961853027,4.340000152587891,4.260000228881836,4.289999961853027,4.09317684173584,8410447.0,0.0,0.0,4.330129988492186,4.28147784157155,4.26582668997284,4.216186529105006,3.944315693221952,True,True,True,False,0.0799999237060546,0.1143749505281448,0.1715624257922172,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2017/07/04,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,354.HK
2011-10-20,0357.HK,4.949999809265137,4.949999809265137,4.809999942779541,4.809999942779541,3.7279365062713614,410000.0,0.0,0.0,4.951398198077475,5.060797317058537,5.601559643214163,6.399773940257895,7.421725395904442,False,False,False,False,0.1399998664855957,0.1566666603088378,0.2349999904632568,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2011/09/30,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,357.HK
2011-10-27,0357.HK,5.150000095367432,5.309999942779541,5.099999904632568,5.309999942779541,4.238183498382568,530000.0,0.0,0.0,5.069274986201551,5.081884310860054,5.512320760575432,6.276619764463149,7.330824841812284,False,False,False,False,0.2100000381469726,0.1646666208902995,0.2469999313354492,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2011/09/30,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,357.HK
2011-11-07,0357.HK,5.429999828338623,5.710000038146973,5.429999828338623,5.610000133514404,4.477628231048584,246900.0,0.0,0.0,5.413955069110955,5.285661807869992,5.511624732479996,6.176146395361744,7.231467289012518,False,False,False,False,0.2800002098083496,0.1768750250339508,0.2653125375509262,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2011/09/30,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,357.HK
2019-09-11,0357.HK,4.849999904632568,5.079999923706055,4.800000190734863,5.070000171661377,5.070000171661377,320341.0,0.0,0.0,4.911370889905614,4.891974811654106,5.086804987450443,5.453206264775021,6.19125538154282,False,False,False,False,0.2799997329711914,0.0949999604906354,0.1424999407359531,HL,HLHHHL,5.400000095367432,2019-09-17,5.28000020980835,2019-09-19,5.199999809265137,-0.04,4.5,4.5,BY1-2019/08/27,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,357.HK
2019-09-13,0357.HK,5.0,5.199999809265137,5.0,5.190000057220459,5.190000057220459,165000.0,0.0,0.0,4.98414084554741,4.931230419977964,5.08984189738462,5.44036218030476,6.174335088510741,False,False,False,False,0.1999998092651367,0.091428518295288,0.1371427774429321,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2019/08/27,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,357.HK
2019-09-20,0357.HK,5.230000019073486,5.599999904632568,5.21999979019165,5.449999809265137,5.449999809265137,487000.0,0.0,0.0,5.192323707617577,5.065750577054833,5.126667297346627,5.426098822944842,6.139620124103286,False,False,False,False,0.3800001144409179,0.1099999867952787,0.164999980192918,HH,HHLLLH,5.050000190734863,2019-09-25,5.179999828338623,2019-09-26,5.300000190734863,0.05,4.510000228881836,4.5,TP2-2019/08/27,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,357.HK
2021-06-03,0357.HK,35.599998474121094,35.75,33.79999923706055,34.20000076293945,34.20000076293945,760626.0,0.0,0.0,34.261188815379235,33.87558573420069,34.57388152593319,35.42372044539115,31.607683030320384,False,False,False,False,1.950000762939453,1.3033334096272786,1.955000114440918,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2021/05/18,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,357.HK
2019-11-15,3600.HK,1.6100000143051147,1.6699999570846558,1.590000033378601,1.649999976158142,1.3581942319869995,846000.0,0.0,0.0,1.6812666655734552,1.657069526272965,1.5711908051417771,1.476993709631092,1.4882563159408193,False,True,True,False,0.0799999237060546,0.0599999957614474,0.0899999936421712,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2019/10/11,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,3600.HK
2015-01-02,3613.HK,10.5,10.899999618530272,10.260000228881836,10.34000015258789,7.529825687408447,1347000.0,0.0,0.0,10.305085928057284,10.449094078948187,10.63670517989706,10.587093422860503,10.439363489173596,False,False,False,False,0.6399993896484357,0.4526666005452472,0.6789999008178709,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2014/12/12,False,False,False,True,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,3613.HK
2022-09-08,3613.HK,9.81999969482422,9.9399995803833,9.489999771118164,9.56999969482422,8.452852249145508,886000.0,0.0,0.0,9.769620569591408,9.766819770951836,10.144635649029787,10.52366889909294,10.781462629513312,False,False,False,False,0.4499998092651367,0.2637498974800105,0.3956248462200158,HL,HLLHLL,10.18000030517578,2022-09-13,9.0600004196167,2022-09-22,9.010000228881836,-0.11,8.930000305175781,8.930000305175781,BY1-2022/08/24,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,3613.HK
2022-09-29,3613.HK,9.239999771118164,9.300000190734863,8.850000381469727,8.899999618530273,7.861062526702881,373000.0,0.0,0.0,9.323713909669989,9.502953015429364,9.850280269004529,10.269230110542251,10.64527518183591,False,False,False,False,0.4499998092651367,0.3000000224393956,0.4500000336590934,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2022/08/24,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,3613.HK
2016-02-25,0363.HK,16.523563385009766,16.582717895507812,16.030616760253906,16.070053100585938,8.424721717834473,1248872.0,0.0,0.0,16.39284643454391,16.57143086420757,17.443995308759455,18.621993847324696,20.80443046419585,False,False,False,False,0.5521011352539062,0.4250294367472333,0.63754415512085,HL,HLHHHL,17.884096145629883,2016-03-07,16.937639236450195,2016-03-10,16.661588668823242,-0.07,15.103878021240234,14.886981964111328,BY1-2016/01/29,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,363.HK
2016-03-02,0363.HK,16.937639236450195,17.292560577392578,16.937639236450195,17.1545352935791,8.99326229095459,2151884.0,0.0,0.0,16.634106091635783,16.64340939226813,17.348376079592047,18.48141051879087,20.67804128251472,False,False,False,False,0.3549213409423828,0.4358683134380142,0.6538024701570213,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2016/01/29,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,363.HK
2016-03-22,0363.HK,18.002403259277344,18.10099220275879,17.785507202148438,17.9038143157959,9.386069297790527,704944.0,0.0,0.0,17.622945647332553,17.324289400062593,17.430567118206767,18.24686831491539,20.342348013641903,False,False,False,False,0.3154850006103515,0.4480332268608941,0.6720498402913411,HH,HHHLLH,17.23340606689453,2016-03-29,18.02212142944336,2016-03-31,18.04183959960937,0.05,16.661588668823242,16.030616760253906,TP2-2016/01/29,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,363.HK
2012-01-11,3633.HK,0.6600000262260437,0.75,0.6600000262260437,0.75,0.6978257298469543,200000.0,0.0,0.0,0.7177618822262035,0.706216667079562,0.6966947475525366,0.6862019267550961,0.6765476921170283,True,True,True,False,0.0899999737739563,0.0119999965031941,0.0179999947547912,HL,HLLHHL,0.7200000286102295,2012-01-12,0.7200000286102295,2012-01-17,0.6800000071525574,-0.06,0.5799999833106995,0.5799999833106995,TP1-2011/12/07,True,True,True,True,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,3633.HK
2024-09-27,3633.HK,4.820000171661377,4.829999923706055,4.460000038146973,4.550000190734863,4.528333187103272,3432000.0,0.0,0.0,4.704665056509774,4.666885250785736,4.676766316829556,4.750607132450355,5.017734623366878,False,False,False,False,0.369999885559082,0.09399995803833,0.1409999370574951,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2024/09/09,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,3633.HK
2024-10-09,3633.HK,4.449999809265137,4.449999809265137,4.21999979019165,4.369999885559082,4.34919023513794,2369000.0,0.0,0.0,4.498115688407584,4.560213367208851,4.620151733834806,4.710912203892852,4.98669812057868,False,False,False,False,0.2300000190734863,0.1066665967305501,0.1599998950958252,LL,LLLHLL,4.440000057220459,2024-10-10,4.360000133514404,2024-10-14,4.130000114440918,-0.07,4.21999979019165,4.21999979019165,CL1-2024/09/09,False,False,False,False,False,False,False,True,False,False,False,0.0,0.0,0.0,False,,,3633.HK
2025-07-29,3650.HK,5.409999847412109,5.460000038146973,5.21999979019165,5.320000171661377,5.320000171661377,974600.0,0.0,0.0,5.415902595784953,5.285534636470777,5.09401251322999,5.099153238120464,6.461103504653316,False,False,True,False,0.2400002479553222,0.2493750154972076,0.3740625232458114,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2025/06/25,False,False,False,True,False,False,False,False,False,False,False,0.0,0.0,0.0,False,,,3650.HK
2025-08-06,3650.HK,5.880000114440918,6.0,5.539999961853027,5.989999771118164,5.989999771118164,2909800.0,0.0,0.0,5.574213164167004,5.415621215612018,5.196273111036375,5.151820099338635,6.418869276522263,False,True,True,False,0.4600000381469726,0.2906249761581421,0.4359374642372131,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2025/06/25,False,False,False,False,True,False,False,False,False,False,False,0.0,0.0,0.0,False,,,3650.HK
2025-08-07,3650.HK,6.050000190734863,6.78000020980835,5.960000038146973,6.539999961853027,6.539999961853027,6997200.0,0.0,0.0,5.7498107637462805,5.513393280502541,5.248968281656635,5.179308809487434,6.419834461265934,False,True,True,False,0.820000171661377,0.2986666361490885,0.4479999542236328,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2025/06/25,False,False,False,False,False,True,False,False,False,False,False,0.0,0.0,0.0,False,,,3650.HK
