index,sno,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,EMA10,EMA22,EMA50,EMA100,EMA250,EMA1,EMA2,EMA3,T1_50,Daily_Range,Avg_Range,Turn_Threshold,classification,PATTERN,LLLow,LLDate,HHClose,HHDate,HHHigh,VOLATILITY,22DLow,33DLow,BOSS_STATUS,HHEMA1,HHEMA2,HHEMA3,BOSSB,BOSSTP1,BOSSTP2,BOSSTP3,BOSSCL1,BOSSCL2,BOSS1,bullish_ratio,bullish_count,strong_bullish,BOSS2,medium_bullish,weak_bullish,SNO
2016-09-23,0376.HK,6.599999904632568,6.849999904632568,6.199999809265137,6.239999771118164,6.239999771118164,1136000,0.0,0.0,6.020123745796354,5.97786473179824,6.06789835163069,6.2977657894044805,7.095829676996856,False,False,False,False,0.6500000953674316,0.2069230446448693,0.3103845669673039,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2016/09/07,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,376.HK
2018-04-17,0376.HK,5.289999961853027,5.289999961853027,5.0,5.019999980926514,5.019999980926514,314000,0.0,0.0,5.216695332491863,5.002442025362759,5.041016444504756,5.282912971312598,5.547459515884758,False,False,False,False,0.2899999618530273,0.2606666882832845,0.3910000324249267,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2018/03/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,376.HK
2017-05-22,3788.HK,1.3899999856948853,1.3899999856948853,1.1399999856948853,1.159999966621399,0.7777926325798035,7413000,0.2,0.0,1.3363003951770285,1.3116018286030044,1.2785197420705414,1.2271773292781498,1.3183843310786314,False,True,True,False,0.25,0.0499999672174452,0.0749999508261679,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2017/04/21,False,False,False,True,False,False,False,True,False,False,0.0,0,0,False,,,3788.HK
2020-10-21,3788.HK,1.559999942779541,1.559999942779541,1.4600000381469729,1.5299999713897705,1.1099350452423096,2122000,0.0,0.0,1.5361621238978285,1.524298135327984,1.5370271762465644,1.5821502758177066,1.581149415341573,False,False,False,False,0.0999999046325681,0.0786666711171468,0.1180000066757202,HL,HLHHHL,1.7999999523162842,2020-10-23,1.5499999523162842,2020-10-29,1.5199999809265137,-0.16,1.4600000381469729,1.2599999904632568,BY1-2020/09/18,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,,,3788.HK
2020-10-22,3788.HK,1.5399999618530271,1.690000057220459,1.5299999713897705,1.690000057220459,1.2260067462921145,3790000,0.0,0.0,1.5641326572292156,1.538706998101243,1.5430261127553446,1.5842859150534043,1.5820167511334366,False,False,False,False,0.1600000858306884,0.0800000003405979,0.1200000005108969,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2020/09/18,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,3788.HK
2025-12-09,3788.HK,3.700000047683716,3.7699999809265137,3.569999933242798,3.640000104904175,3.640000104904175,1263000,0.0,0.0,3.7620115990218768,3.824934297292824,3.8223486777452105,3.458277681250267,2.539274408940067,False,False,False,False,0.2000000476837158,0.1556250154972077,0.2334375232458116,HL,HLLHLL,3.9800000190734863,2025-12-15,3.549999952316284,2025-12-16,3.5,-0.12,3.3399999141693115,3.299999952316284,BY1-2025/11/20,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,3788.HK
2000-07-14,0038.HK,0.7200000286102295,0.7200000286102295,0.6899999976158142,0.699999988079071,0.4749577343463897,874000,0.0,0.0,0.6825629421564235,0.6811490734027047,0.7059282681049098,0.7640192196716697,0.6912500735712459,False,False,False,False,0.0300000309944152,0.0276470675187952,0.0414706012781928,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2000/07/05,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,38.HK
2000-07-20,0038.HK,0.6899999976158142,0.8199999928474426,0.6899999976158142,0.800000011920929,0.5428088903427124,24942000,0.0,0.0,0.6985530766751448,0.6888575094609696,0.7056702707885368,0.7593533273317213,0.6912500735712459,False,False,False,False,0.1299999952316284,0.0276470675187952,0.0414706012781928,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2000/07/05,False,False,False,False,True,True,False,False,False,False,0.0,0,0,False,,,38.HK
2000-07-21,0038.HK,0.8199999928474426,0.8399999737739563,0.7799999713897705,0.8100000023841858,0.5495941042900085,22616000,0.0,0.0,0.7188161540767886,0.6993916392803797,0.7097616328118956,0.7603562317882058,0.6912500735712459,False,False,False,False,0.0600000023841857,0.0300000099574818,0.0450000149362227,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2000/07/05,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,38.HK
2002-08-27,0038.HK,0.6399999856948853,0.6399999856948853,0.6200000047683716,0.6200000047683716,0.4206768870353699,234000,0.0,0.0,0.6383895026190637,0.6511907578698043,0.7102727946021918,0.7816825082279452,0.8548687500747205,False,False,False,False,0.0199999809265136,0.0227777825461493,0.034166673819224,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2002/08/09,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,38.HK
2002-09-20,0038.HK,0.550000011920929,0.550000011920929,0.5400000214576721,0.5400000214576721,0.3663959801197052,458000,0.0,0.0,0.572580334940521,0.5944602833333118,0.6480064031695179,0.7253200335651746,0.8208572557541249,False,False,False,False,0.0099999904632568,0.0099999996332021,0.0149999994498032,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2002/08/09,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,38.HK
2004-09-23,0038.HK,1.1699999570846558,1.2200000286102295,1.159999966621399,1.2100000381469729,0.8209983706474304,7282000,0.0,0.0,1.1729924696095768,1.1463545771218004,1.1667211126268116,1.2919006635142187,1.441930294778303,False,False,False,False,0.0600000619888305,0.0284615479982816,0.0426923219974224,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2004/09/08,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,38.HK
2004-10-07,0038.HK,1.2000000476837158,1.309999942779541,1.190000057220459,1.2899999618530271,0.875279426574707,23652000,0.0,0.0,1.2053160888074803,1.1767931080646912,1.1762562192224344,1.278331120632318,1.426888200382096,False,False,True,False,0.119999885559082,0.0333333412806193,0.0500000119209289,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2004/09/08,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,38.HK
2004-10-08,0038.HK,1.2799999713897705,1.350000023841858,1.2300000190734863,1.309999942779541,0.8888494968414307,45868000,0.0,0.0,1.2243495168024006,1.1883763110833738,1.1815010711266347,1.278958226021372,1.42595681984343,False,False,True,False,0.1200000047683715,0.0386666774749756,0.0580000162124634,HH,HHHLLH,1.159999966621399,2004-10-25,1.2300000190734863,2004-10-26,1.2699999809265137,0.09,1.1699999570846558,1.1399999856948853,TP2-2004/09/08,False,False,True,False,False,True,False,False,False,False,0.0,0,0,False,,,38.HK
2021-08-17,0038.HK,4.5,4.610000133514404,4.230000019073486,4.28000020980835,3.4712114334106445,8288000,0.0,0.0,4.38301300966951,4.3753885864178175,4.383429395239385,4.227337426534824,3.6741500473646527,False,False,False,False,0.3800001144409179,0.2328571932656424,0.3492857898984636,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2021/07/29,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,38.HK
2021-09-09,0038.HK,4.519999980926514,4.679999828338623,4.400000095367432,4.400000095367432,3.568535089492798,19764000,0.0,0.0,4.3166248353675645,4.296516281677614,4.321070603398265,4.233982777115789,3.7469386968465295,False,False,False,False,0.2799997329711914,0.1762499213218689,0.2643748819828033,HH,HHLLLH,3.680000066757202,2021-09-21,3.9800000190734863,2021-09-23,4.099999904632568,0.11,3.799999952316284,3.799999952316284,TP1-2021/07/29,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,38.HK
2022-04-25,0038.HK,3.880000114440918,3.880000114440918,3.619999885559082,3.630000114440918,2.9440414905548096,2608000,0.0,0.0,3.956725243849755,3.9437503347311935,3.895924898801331,3.904216573440222,3.847923379002059,False,False,True,False,0.2600002288818359,0.1166666030883788,0.1749999046325683,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2022/03/10,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,38.HK
2013-01-11,3813.HK,0.5299999713897705,0.5400000214576721,0.5,0.5099999904632568,0.3870859146118164,4772000,0.0,0.0,0.505409249992113,0.4913132600088228,0.4883065583140003,0.5158227311234851,0.6611343032574662,False,False,True,False,0.0400000214576721,0.0162500018874803,0.0243750028312205,LL,LLHHHL,0.5899999737739563,2013-01-18,0.5600000023841858,2013-01-28,0.5400000214576721,-0.08,0.4449999928474426,0.4449999928474426,BY1-2012/12/24,False,False,True,True,False,False,False,False,False,False,0.0,0,0,False,,,3813.HK
2013-01-14,3813.HK,0.5099999904632568,0.5600000023841858,0.5099999904632568,0.5600000023841858,0.4250354766845703,11367000,0.0,0.0,0.5153348413361262,0.4972860202153761,0.4911180659245959,0.516697528574192,0.6603284522544919,False,False,True,False,0.0500000119209289,0.0192307715232555,0.0288461572848833,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2012/12/24,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,3813.HK
2013-08-13,3813.HK,0.3149999976158142,0.3199999928474426,0.3050000071525574,0.3199999928474426,0.2428774237632751,6626000,0.0,0.0,0.2997105877486098,0.3013193392659073,0.3279433248465721,0.3746553114150789,0.488093097979424,False,False,False,False,0.0149999856948852,0.007142852459635,0.0107142786894525,HL,HLHHHL,0.4149999916553497,2013-08-20,0.3899999856948852,2013-08-22,0.3799999952316284,-0.08,0.2750000059604645,0.2750000059604645,BY1-2013/07/25,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,3813.HK
2013-08-15,3813.HK,0.3199999928474426,0.3700000047683716,0.3149999976158142,0.3600000143051147,0.2732371091842651,29218000,0.0,0.0,0.3106723016679743,0.306422006660621,0.3292004499233777,0.3743651075119113,0.4870724359581148,False,False,False,False,0.0550000071525573,0.0073076876310201,0.0109615314465302,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2013/07/25,False,False,False,False,True,True,False,False,False,False,0.0,0,0,False,,,3813.HK
2013-08-19,3813.HK,0.3549999892711639,0.4050000011920929,0.3499999940395355,0.4050000011920929,0.3073917031288147,8687500,0.0,0.0,0.3351607993291242,0.3192478366597069,0.333333441672251,0.3746929145963589,0.4854140110404827,False,False,False,False,0.0550000071525573,0.0096153800304119,0.0144230700456178,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP3-2013/07/25,False,False,False,False,False,False,True,False,False,False,0.0,0,0,False,,,3813.HK
2014-02-17,3813.HK,0.375,0.3799999952316284,0.3650000095367431,0.3799999952316284,0.2884169518947601,3060000,0.0,0.0,0.3717128800941104,0.3728580613478906,0.382544502911014,0.3903097110011707,0.4315829579059491,False,False,False,False,0.0149999856948853,0.0089285671710967,0.0133928507566451,HL,HLLHLL,0.3799999952316284,2014-02-20,0.3549999892711639,2014-02-27,0.3449999988079071,-0.09,0.3300000131130218,0.3300000131130218,BY1-2014/01/28,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,3813.HK
2015-09-14,3813.HK,1.2300000190734863,1.2300000190734863,1.0800000429153442,1.100000023841858,0.8348912000656128,7907000,0.0,0.0,1.1685845409155229,1.1295685234239188,1.046406317539837,0.943976775064224,0.7936302806666278,True,True,True,False,0.1499999761581421,0.0568749904632568,0.0853124856948852,HL,HLHHHL,1.440000057220459,2015-10-05,1.2699999809265137,2015-10-29,1.2000000476837158,-0.17,1.0800000429153442,1.0800000429153442,BY1-2015/08/20,True,True,True,True,False,False,False,False,False,False,0.0,0,0,False,,,3813.HK
2015-09-21,3813.HK,1.2300000190734863,1.2599999904632568,1.2200000286102295,1.25,0.9487399458885192,10340000,0.0,0.0,1.2058275278757986,1.1642650751992905,1.0784416926970537,0.970488157074276,0.8104357585669775,True,True,True,False,0.0399999618530273,0.055294114000657,0.0829411710009855,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2015/08/20,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,3813.HK
2015-10-02,3813.HK,1.3200000524520874,1.4199999570846558,1.3200000524520874,1.4199999570846558,1.0777684450149536,14060000,0.0,0.0,1.2896073180649077,1.2309699916466486,1.132780900690608,1.0134089892257103,0.836982985623961,True,True,True,False,0.0999999046325683,0.0474999994039535,0.0712499991059302,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP2-2015/08/20,False,False,False,False,False,True,False,False,False,False,0.0,0,0,False,,,3813.HK
2017-02-28,3813.HK,1.919999957084656,1.940000057220459,1.870000004768372,1.8899999856948853,1.446252942085266,3631000,0.0,0.0,1.931561114909324,1.910044724050616,1.970095260413268,2.0830157150601494,2.0349879788294336,False,False,False,False,0.0700000524520869,0.046428552695683,0.0696428290435246,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2017/01/23,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,3813.HK
2017-03-27,3813.HK,1.7100000381469729,1.7400000095367432,1.559999942779541,1.590000033378601,1.2166889905929563,89745000,0.0,0.0,1.8489268689485456,1.881892382271946,1.9251471005552396,2.0215619152279687,2.0145640420469366,False,False,False,False,0.1800000667572021,0.0637499913573263,0.0956249870359894,LL,LLLHLL,1.7300000190734863,2017-03-29,1.5800000429153442,2017-04-06,1.5299999713897705,-0.12,1.559999942779541,1.559999942779541,CL1-2017/01/23,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,3813.HK
2022-06-27,3813.HK,0.9200000166893004,0.9300000071525574,0.8700000047683716,0.9100000262260436,0.7400882840156555,1699000,0.0,0.0,0.8593527389175878,0.8510057846152972,0.8746951909714896,0.9523605443756128,1.1809776470421007,False,False,False,False,0.0600000023841857,0.031176465399125,0.0467646980986875,HL,HLLHLL,0.9200000166893004,2022-06-28,0.8899999856948853,2022-06-30,0.8600000143051147,-0.07,0.800000011920929,0.800000011920929,BY1-2022/06/09,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,3813.HK
2022-08-16,3813.HK,0.800000011920929,0.800000011920929,0.7900000214576721,0.7900000214576721,0.6424942016601562,189000,0.0,0.0,0.8083296899532719,0.8233331876372997,0.8440640608533371,0.8955990923160704,1.0984587593442583,False,False,False,False,0.0099999904632568,0.0187499932944774,0.0281249899417161,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2022/06/09,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,3813.HK
2008-07-15,3818.HK,3.0999999046325684,3.140000104904175,2.990000009536743,3.0199999809265137,1.002116560935974,9375000,0.0,0.0,3.101234506223473,3.1608386338931425,3.347462079801461,3.700040824779628,3.7091077350413535,False,False,False,False,0.1500000953674316,0.1259999910990397,0.1889999866485596,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2008/07/02,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,3818.HK
2008-08-07,3818.HK,2.900000095367432,2.900000095367432,2.6600000858306885,2.7100000381469727,0.899250328540802,16982000,0.0,0.0,2.9291900883476414,3.0005039608531545,3.1649469557273684,3.4985081060261707,3.7091077350413535,False,False,False,False,0.2400000095367436,0.1224999874830245,0.1837499812245368,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2008/07/02,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,3818.HK
2008-11-06,3818.HK,2.400000095367432,2.400000095367432,2.130000114440918,2.200000047683716,0.7331254482269287,6395000,0.0,0.0,2.218266700139186,2.2030306379466844,2.3882820578413466,2.7282260009098884,3.5375336650904248,False,False,False,False,0.2699999809265141,0.1557143075125558,0.2335714612688337,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2008/10/14,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,3818.HK
2011-04-18,3818.HK,2.569999933242798,2.569999933242798,2.539999961853028,2.559999942779541,0.9220370650291444,14443160,0.0,0.0,2.574778340911141,2.626354062529663,2.8228810356363594,3.154453748403398,3.7915925832331614,False,False,False,False,0.02999997138977,0.065333350499471,0.0980000257492065,,,0.0,,0.0,,0.0,0.0,0.0,0.0,BY1-2011/03/31,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,3818.HK
2011-04-29,3818.HK,2.640000104904175,2.7300000190734863,2.619999885559082,2.7100000381469727,0.976062834262848,29437000,0.0,0.0,2.607053000865416,2.6155538424137137,2.767638197770576,3.0812409201972626,3.7262875833337903,False,False,False,False,0.1100001335144043,0.0633333841959636,0.0950000762939454,,,0.0,,0.0,,0.0,0.0,0.0,0.0,TP1-2011/03/31,False,False,False,False,True,False,False,False,False,False,0.0,0,0,False,,,3818.HK
2011-06-20,3818.HK,2.4200000762939453,2.4200000762939453,2.319999933242798,2.3299999237060547,0.876720130443573,6243120,0.0,0.0,2.410351946749343,2.4669746013762888,2.572487474668977,2.81047809060686,3.449381710907048,False,False,False,False,0.1000001430511474,0.0743749737739563,0.1115624606609344,LL,LLLHHL,2.4800000190734863,2011-06-24,2.430000066757202,2011-06-27,2.359999895095825,-0.05,2.319999933242798,2.319999933242798,CL2-2011/03/31,False,False,False,False,False,False,False,False,True,False,0.0,0,0,False,,,3818.HK
2011-01-25,3833.HK,5.050000190734863,5.059999942779541,4.849999904632568,4.869999885559082,3.6580402851104736,1197000,0.0,0.0,5.037681658086548,5.035356751950494,5.030676413648418,4.9121638325066295,4.610038486193813,True,True,True,False,0.2100000381469726,0.0884615824772761,0.1326923737159142,LL,LLLHLL,5.03000020980835,2011-01-27,4.920000076293945,2011-01-31,4.809999942779541,-0.04,4.849999904632568,4.519999980926514,BY1-2010/12/22,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,3833.HK
2011-02-24,3833.HK,4.679999828338623,4.679999828338623,4.340000152587891,4.349999904632568,3.2674484252929688,2436000,0.0,0.0,4.745261534551372,4.84999185437772,4.930830035100547,4.895795909308352,4.648489847790348,False,False,False,False,0.3399996757507324,0.1038461465101975,0.1557692197652963,LL,LLLHHL,4.75,2011-03-04,4.639999866485596,2011-03-08,4.570000171661377,-0.04,4.340000152587891,4.340000152587891,CL1-2010/12/22,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,3833.HK
2012-08-10,3833.HK,1.5700000524520874,1.5700000524520874,1.3799999952316284,1.5399999618530271,1.2100685834884644,1789000,0.0,0.0,1.5162550096634533,1.5181832951045895,1.6119166373034124,1.80587096202613,2.3643787456486045,False,False,False,False,0.1900000572204589,0.0366666634877522,0.0549999952316283,LL,LLLHLL,1.5399999618530271,2012-08-13,1.2999999523162842,2012-09-05,1.2999999523162842,-0.16,1.3799999952316284,1.3799999952316284,BY1-2012/07/20,False,False,False,True,False,False,False,False,False,False,0.0,0,0,False,,,3833.HK
2012-08-29,3833.HK,1.399999976158142,1.399999976158142,1.3700000047683716,1.3799999952316284,1.0843472480773926,905000,0.0,0.0,1.431114496908166,1.462635326875323,1.544422227717544,1.7240466768988183,2.2740919722704414,False,False,False,False,0.0299999713897705,0.0350000187754631,0.0525000281631946,,,0.0,,0.0,,0.0,0.0,0.0,0.0,CL1-2012/07/20,False,False,False,False,False,False,False,True,False,False,0.0,0,0,False,,,3833.HK
